Dcode,Mcode,District,Mandal,Date,Rain (mm),Temp Min (°C),Temp Max (°C),Humidity Min (%),Humidity Max (%),Wind Speed Min (Kmph),Wind Speed Max (Kmph)
31,7,Khammam,Nelakondapalle,2020-10-15,3.4,24.9,32.6,96.4,99.9,0.0,5.3
31,7,Khammam,Nelakondapalle,2020-10-16,0.0,26.6,33.0,74.0,99.9,0.0,4.5
31,7,Khammam,Nelakondapalle,2020-10-17,0.0,27.5,33.0,92.1,99.9,0.0,5.8
31,7,Khammam,Nelakondapalle,2020-10-18,0.5,24.9,35.9,92.4,99.9,0.0,1.9
31,7,Khammam,Nelakondapalle,2020-10-19,0.0,27.3,35.8,64.0,99.9,0.0,1.5
31,7,Khammam,Nelakondapalle,2020-10-20,16.4,24.9,35.9,58.9,99.9,0.0,4.1
31,7,Khammam,Nelakondapalle,2020-10-21,0.0,26.0,30.7,99.1,99.9,0.0,0.9
31,7,Khammam,Nelakondapalle,2020-10-22,0.0,27.5,33.0,95.2,99.9,0.0,0.9
31,7,Khammam,Nelakondapalle,2020-10-23,0.0,24.9,35.3,63.7,99.9,0.0,4.6
31,7,Khammam,Nelakondapalle,2020-10-24,0.0,24.9,35.3,54.5,99.9,0.0,1.6
31,7,Khammam,Nelakondapalle,2020-10-25,0.0,24.9,35.9,57.5,99.9,0.0,2.6
31,7,Khammam,Nelakondapalle,2020-10-26,0.0,24.9,35.3,49.2,99.9,0.0,2.1
31,7,Khammam,Nelakondapalle,2020-10-27,0.0,24.9,35.2,63.2,99.9,0.0,2.9
31,7,Khammam,Nelakondapalle,2020-10-28,0.0,22.4,35.4,47.1,99.9,0.0,5.5
31,7,Khammam,Nelakondapalle,2020-10-29,0.0,24.9,36.8,45.4,99.9,0.0,2.2
31,7,Khammam,Nelakondapalle,2020-10-30,0.0,23.3,35.0,51.2,99.9,0.0,0.6
31,7,Khammam,Nelakondapalle,2020-10-31,0.0,22.6,35.7,47.1,99.9,0.0,1.6
31,7,Khammam,Nelakondapalle,2020-11-01,0.0,20.8,35.9,47.1,96.8,0.0,1.3
31,7,Khammam,Nelakondapalle,2020-11-02,0.0,22.5,35.9,44.0,99.9,0.0,1.9
31,7,Khammam,Nelakondapalle,2020-11-03,0.0,22.5,35.8,47.5,99.9,0.0,0.4
31,7,Khammam,Nelakondapalle,2020-11-04,0.0,25.8,35.8,63.5,98.9,0.0,1.9
31,7,Khammam,Nelakondapalle,2020-11-05,0.0,19.6,32.9,60.2,99.9,0.0,2.5
31,7,Khammam,Nelakondapalle,2020-11-06,0.0,23.8,35.8,55.4,91.8,0.0,0.3
31,7,Khammam,Nelakondapalle,2020-11-07,0.0,24.2,35.3,66.5,99.9,0.0,2.3
31,7,Khammam,Nelakondapalle,2020-11-08,0.0,24.0,35.9,66.2,99.7,0.0,0.8
31,7,Khammam,Nelakondapalle,2020-11-09,0.0,21.8,35.4,39.5,98.3,0.0,2.4
31,7,Khammam,Nelakondapalle,2020-11-10,0.0,21.4,35.2,31.6,95.5,0.0,3.1
31,7,Khammam,Nelakondapalle,2020-11-11,0.0,20.4,35.0,34.5,97.0,0.0,1.3
31,7,Khammam,Nelakondapalle,2020-11-12,0.0,23.4,35.7,46.4,96.9,0.0,2.5
31,7,Khammam,Nelakondapalle,2020-11-13,0.0,22.8,32.6,67.3,99.9,0.0,8.2
31,7,Khammam,Nelakondapalle,2020-11-14,0.0,20.3,35.4,50.5,99.9,0.0,5.1
31,7,Khammam,Nelakondapalle,2020-11-15,0.0,20.2,35.9,47.2,99.9,0.0,2.1
31,7,Khammam,Nelakondapalle,2020-11-16,0.0,24.0,33.1,53.9,96.9,0.0,2.8
31,7,Khammam,Nelakondapalle,2020-11-17,0.0,23.1,32.8,65.4,99.9,0.0,5.3
31,7,Khammam,Nelakondapalle,2020-11-18,0.0,21.3,35.5,47.1,99.9,0.0,4.8
31,7,Khammam,Nelakondapalle,2020-11-19,0.0,23.4,35.4,56.5,99.9,0.0,4.6
31,7,Khammam,Nelakondapalle,2020-11-20,0.0,21.9,35.9,55.6,99.9,0.0,6.6
31,7,Khammam,Nelakondapalle,2020-11-21,0.0,21.3,35.8,48.9,99.9,0.0,3.3
31,7,Khammam,Nelakondapalle,2020-11-22,0.0,20.6,35.2,47.3,99.9,0.0,2.3
31,7,Khammam,Nelakondapalle,2020-11-23,0.0,22.2,35.6,50.9,99.9,0.0,2.3
31,7,Khammam,Nelakondapalle,2020-11-24,0.0,22.9,33.3,64.3,99.9,0.0,1.5
31,7,Khammam,Nelakondapalle,2020-11-25,0.0,19.9,33.2,60.8,99.9,0.0,2.4
31,7,Khammam,Nelakondapalle,2020-11-26,0.0,23.5,33.2,58.9,99.9,0.0,3.8
31,7,Khammam,Nelakondapalle,2020-11-27,13.4,20.8,25.8,92.5,99.9,0.0,3.6
31,7,Khammam,Nelakondapalle,2020-11-28,1.6,20.7,24.9,94.8,99.9,0.0,6.5
31,7,Khammam,Nelakondapalle,2020-11-29,0.0,23.6,30.7,70.9,99.9,0.0,6.5
31,7,Khammam,Nelakondapalle,2020-11-30,0.0,19.4,35.5,49.6,97.0,0.0,7.7
31,7,Khammam,Nelakondapalle,2020-12-01,0.0,21.9,35.7,43.7,99.9,0.0,2.8
31,7,Khammam,Nelakondapalle,2020-12-02,0.0,20.3,35.1,52.5,99.9,0.0,1.9
31,7,Khammam,Nelakondapalle,2020-12-03,0.0,20.6,35.6,46.9,99.9,0.0,1.8
31,7,Khammam,Nelakondapalle,2020-12-04,0.0,21.2,33.4,55.0,99.9,0.0,1.4
31,7,Khammam,Nelakondapalle,2020-12-05,0.0,21.8,35.8,50.4,97.6,0.0,1.8
31,7,Khammam,Nelakondapalle,2020-12-06,0.0,21.6,35.0,39.9,90.5,0.0,1.8
31,7,Khammam,Nelakondapalle,2020-12-07,0.0,21.8,35.0,39.7,98.9,0.0,2.9
31,7,Khammam,Nelakondapalle,2020-12-08,0.0,21.1,35.9,43.4,98.8,0.0,2.7
31,7,Khammam,Nelakondapalle,2020-12-09,0.0,18.1,35.2,31.4,99.9,0.0,6.2
31,7,Khammam,Nelakondapalle,2020-12-10,0.0,21.1,35.3,39.7,99.9,0.0,2.8
31,7,Khammam,Nelakondapalle,2020-12-11,0.0,20.6,35.1,39.7,99.9,0.0,3.7
31,7,Khammam,Nelakondapalle,2020-12-12,0.0,21.8,33.4,54.8,99.9,0.0,5.7
31,7,Khammam,Nelakondapalle,2020-12-13,0.0,21.9,32.8,55.0,99.9,0.0,4.0
31,7,Khammam,Nelakondapalle,2020-12-14,0.0,20.9,35.2,43.6,99.9,0.0,2.9
31,7,Khammam,Nelakondapalle,2020-12-15,0.0,21.2,35.0,39.4,99.9,0.0,6.3
31,7,Khammam,Nelakondapalle,2020-12-16,0.0,20.2,32.7,57.3,99.9,0.0,4.6
31,7,Khammam,Nelakondapalle,2020-12-17,0.0,21.9,33.3,54.8,99.9,0.0,5.4
31,7,Khammam,Nelakondapalle,2020-12-18,0.0,21.9,35.4,48.9,99.9,0.0,2.8
31,7,Khammam,Nelakondapalle,2020-12-19,0.0,20.5,35.3,55.0,100.0,0.0,1.8
31,7,Khammam,Nelakondapalle,2020-12-20,0.0,21.5,35.9,40.7,93.0,0.0,1.2
31,7,Khammam,Nelakondapalle,2020-12-21,0.0,17.7,34.9,33.9,89.3,0.0,2.6
31,7,Khammam,Nelakondapalle,2020-12-22,0.0,17.7,34.8,26.3,93.5,0.0,2.9
31,7,Khammam,Nelakondapalle,2020-12-23,0.0,18.2,33.5,33.5,99.9,0.0,2.0
31,7,Khammam,Nelakondapalle,2020-12-24,0.0,19.4,30.7,44.9,98.9,0.0,1.8
31,7,Khammam,Nelakondapalle,2020-12-25,0.0,19.7,32.8,51.0,99.9,0.0,2.6
31,7,Khammam,Nelakondapalle,2020-12-26,0.0,19.4,32.4,53.1,99.9,0.0,2.0
31,7,Khammam,Nelakondapalle,2020-12-27,0.0,19.7,32.8,52.4,99.9,0.0,1.2
31,7,Khammam,Nelakondapalle,2020-12-28,0.0,17.3,33.3,44.2,98.9,0.0,0.8
31,7,Khammam,Nelakondapalle,2020-12-29,0.0,17.8,31.1,49.9,100.0,0.0,2.6
31,7,Khammam,Nelakondapalle,2020-12-30,0.0,17.2,31.5,48.2,99.4,0.0,2.6
31,7,Khammam,Nelakondapalle,2020-12-31,0.0,19.5,31.9,48.8,95.9,0.0,3.8
31,8,Khammam,Mudigonda,2020-10-01,1.9,24.9,33.7,87.8,99.9,0.0,11.3
31,8,Khammam,Mudigonda,2020-10-02,0.0,27.4,35.5,75.7,99.9,0.0,4.5
31,8,Khammam,Mudigonda,2020-10-03,0.0,27.5,35.4,76.3,99.9,0.0,5.7
31,8,Khammam,Mudigonda,2020-10-04,0.0,27.5,36.3,57.0,97.3,0.0,8.4
31,8,Khammam,Mudigonda,2020-10-05,0.0,25.7,34.3,67.9,98.1,0.0,5.0
31,8,Khammam,Mudigonda,2020-10-06,0.0,27.5,35.5,60.7,96.6,0.0,6.8
31,8,Khammam,Mudigonda,2020-10-07,64.2,24.8,35.4,71.1,99.9,0.0,8.6
31,8,Khammam,Mudigonda,2020-10-08,1.2,24.9,32.9,91.4,99.9,0.0,4.4
31,8,Khammam,Mudigonda,2020-10-09,0.1,27.5,35.5,81.6,99.9,0.0,5.8
31,8,Khammam,Mudigonda,2020-10-10,1.0,25.8,35.3,64.4,99.9,0.0,5.9
31,8,Khammam,Mudigonda,2020-10-11,0.5,24.9,32.8,86.8,99.9,0.0,4.4
31,8,Khammam,Mudigonda,2020-10-12,1.6,25.4,32.9,82.9,100.0,0.0,4.8
31,8,Khammam,Mudigonda,2020-10-13,32.4,24.9,32.7,87.6,99.9,0.0,11.1
31,8,Khammam,Mudigonda,2020-10-14,13.3,24.8,27.8,98.8,100.0,0.0,14.3
31,8,Khammam,Mudigonda,2020-10-15,0.6,24.7,31.7,93.3,99.9,0.0,10.5
31,8,Khammam,Mudigonda,2020-10-16,0.0,26.2,32.7,71.2,100.0,0.0,6.8
31,8,Khammam,Mudigonda,2020-10-17,18.3,26.6,32.6,78.0,99.9,0.0,5.8
31,8,Khammam,Mudigonda,2020-10-18,0.6,24.9,33.7,78.7,99.9,0.0,3.7
31,8,Khammam,Mudigonda,2020-10-19,2.0,26.5,35.3,58.1,99.9,0.0,3.0
31,8,Khammam,Mudigonda,2020-10-20,18.4,24.9,35.5,61.5,99.9,0.0,10.0
31,8,Khammam,Mudigonda,2020-10-21,0.0,26.1,31.5,93.1,99.9,0.0,1.5
31,8,Khammam,Mudigonda,2020-10-22,0.0,26.7,33.7,90.8,99.9,0.0,1.6
31,8,Khammam,Mudigonda,2020-10-23,0.0,24.9,35.6,64.6,99.9,0.0,4.6
31,8,Khammam,Mudigonda,2020-10-24,0.0,24.5,35.5,53.7,98.9,0.0,2.2
31,8,Khammam,Mudigonda,2020-10-25,0.0,24.9,35.4,52.1,99.9,0.0,2.6
31,8,Khammam,Mudigonda,2020-10-26,0.0,23.6,35.3,53.9,98.2,0.0,3.2
31,8,Khammam,Mudigonda,2020-10-27,0.0,24.7,35.7,52.2,98.8,0.0,5.4
31,8,Khammam,Mudigonda,2020-10-28,0.0,22.6,34.9,46.8,98.4,0.0,7.3
31,8,Khammam,Mudigonda,2020-10-29,0.0,24.4,35.7,45.0,96.9,0.0,4.0
31,8,Khammam,Mudigonda,2020-10-30,0.0,23.7,35.1,52.7,96.9,0.0,0.6
31,8,Khammam,Mudigonda,2020-10-31,0.0,23.0,35.6,44.7,97.7,0.0,3.4
31,8,Khammam,Mudigonda,2020-11-01,0.0,23.6,35.0,46.0,96.9,0.0,2.1
31,8,Khammam,Mudigonda,2020-11-02,0.0,24.6,35.7,41.8,96.5,0.0,3.7
31,8,Khammam,Mudigonda,2020-11-03,0.0,24.8,35.6,48.2,97.6,0.0,4.0
31,8,Khammam,Mudigonda,2020-11-04,0.0,26.6,35.6,58.0,98.5,0.0,2.8
31,8,Khammam,Mudigonda,2020-11-05,0.0,22.2,33.1,55.6,98.1,0.0,2.5
31,8,Khammam,Mudigonda,2020-11-06,0.4,25.4,35.4,52.6,95.0,0.0,0.3
31,8,Khammam,Mudigonda,2020-11-07,0.0,25.7,35.1,60.8,99.9,0.0,4.4
31,8,Khammam,Mudigonda,2020-11-08,0.0,24.1,35.4,64.5,96.8,0.0,2.7
31,8,Khammam,Mudigonda,2020-11-09,0.0,20.3,34.9,39.4,97.8,0.0,3.5
31,8,Khammam,Mudigonda,2020-11-10,0.0,19.7,34.7,35.5,94.4,0.0,5.0
31,8,Khammam,Mudigonda,2020-11-11,0.0,20.7,34.0,37.0,90.3,0.0,2.4
31,8,Khammam,Mudigonda,2020-11-12,0.0,23.7,34.6,44.0,95.8,0.0,4.8
31,8,Khammam,Mudigonda,2020-11-13,0.0,22.9,32.3,61.4,99.8,0.0,8.3
31,8,Khammam,Mudigonda,2020-11-14,0.0,21.2,35.2,44.8,96.8,0.0,10.0
31,8,Khammam,Mudigonda,2020-11-15,0.0,20.6,35.6,50.6,95.7,0.0,3.6
31,8,Khammam,Mudigonda,2020-11-16,0.0,24.7,33.8,51.2,93.2,0.0,5.5
31,8,Khammam,Mudigonda,2020-11-17,0.0,22.6,32.8,58.1,97.7,0.0,6.9
31,8,Khammam,Mudigonda,2020-11-18,0.0,22.4,35.0,44.9,98.8,0.0,6.8
31,8,Khammam,Mudigonda,2020-11-19,0.0,23.4,34.9,55.2,99.6,0.0,5.6
31,8,Khammam,Mudigonda,2020-11-20,0.0,22.5,35.2,55.8,99.9,0.0,9.0
31,8,Khammam,Mudigonda,2020-11-21,0.0,21.5,35.3,51.0,99.9,0.0,4.3
31,8,Khammam,Mudigonda,2020-11-22,0.0,21.7,34.8,45.2,99.2,0.0,3.5
31,8,Khammam,Mudigonda,2020-11-23,0.0,22.7,35.3,52.5,99.1,0.0,4.1
31,8,Khammam,Mudigonda,2020-11-24,0.0,22.7,33.0,58.6,98.4,0.0,2.9
31,8,Khammam,Mudigonda,2020-11-25,0.0,20.2,32.8,56.3,98.2,0.0,4.7
31,8,Khammam,Mudigonda,2020-11-26,1.6,23.4,33.2,54.7,98.7,0.0,6.1
31,8,Khammam,Mudigonda,2020-11-27,13.6,20.8,25.7,89.8,99.7,0.0,8.0
31,8,Khammam,Mudigonda,2020-11-28,3.8,20.8,24.4,94.4,99.5,0.0,8.9
31,8,Khammam,Mudigonda,2020-11-29,0.0,23.3,30.7,84.8,99.5,0.0,7.4
31,8,Khammam,Mudigonda,2020-11-30,0.0,20.2,34.5,56.8,96.3,0.0,7.7
31,8,Khammam,Mudigonda,2020-12-01,0.0,21.6,34.9,44.2,97.7,0.0,5.3
31,8,Khammam,Mudigonda,2020-12-02,0.0,20.4,34.4,49.1,99.7,0.0,3.1
31,8,Khammam,Mudigonda,2020-12-03,0.0,21.1,34.6,48.2,97.8,0.0,3.4
31,8,Khammam,Mudigonda,2020-12-04,0.0,20.3,33.2,53.3,98.9,0.0,5.3
31,8,Khammam,Mudigonda,2020-12-05,0.0,20.5,34.8,49.9,97.3,0.0,4.6
31,8,Khammam,Mudigonda,2020-12-06,0.0,20.1,34.0,42.8,94.0,0.0,3.5
31,8,Khammam,Mudigonda,2020-12-07,0.0,21.2,34.2,40.8,97.4,0.0,4.6
31,8,Khammam,Mudigonda,2020-12-08,0.0,20.7,35.1,42.9,98.2,0.0,5.3
31,8,Khammam,Mudigonda,2020-12-09,0.0,17.5,33.8,33.4,96.7,0.0,8.9
31,8,Khammam,Mudigonda,2020-12-10,0.0,19.3,34.3,40.6,98.1,0.0,4.5
31,8,Khammam,Mudigonda,2020-12-11,0.0,20.5,34.2,39.7,99.5,0.0,3.8
31,8,Khammam,Mudigonda,2020-12-12,0.0,21.1,33.3,50.8,99.1,0.0,9.3
31,8,Khammam,Mudigonda,2020-12-13,0.0,19.5,32.0,54.3,99.6,0.0,6.0
31,8,Khammam,Mudigonda,2020-12-14,0.0,20.6,33.4,45.6,98.1,0.0,3.8
31,8,Khammam,Mudigonda,2020-12-15,0.0,19.5,33.6,39.7,96.4,0.0,6.8
31,8,Khammam,Mudigonda,2020-12-16,0.0,20.3,31.7,57.6,99.1,0.0,6.5
31,8,Khammam,Mudigonda,2020-12-17,0.0,21.7,32.6,48.9,99.7,0.0,6.2
31,8,Khammam,Mudigonda,2020-12-18,0.0,21.1,34.6,47.7,99.6,0.0,3.3
31,8,Khammam,Mudigonda,2020-12-19,0.0,20.2,34.3,53.2,97.9,0.0,2.1
31,8,Khammam,Mudigonda,2020-12-20,0.0,19.9,34.0,46.6,96.1,0.0,4.4
31,8,Khammam,Mudigonda,2020-12-21,0.0,17.3,33.2,35.1,95.3,0.0,4.4
31,8,Khammam,Mudigonda,2020-12-22,0.0,16.6,33.3,30.1,94.2,0.0,4.0
31,8,Khammam,Mudigonda,2020-12-23,0.0,16.4,31.0,31.4,96.3,0.0,3.5
31,8,Khammam,Mudigonda,2020-12-24,0.0,19.1,30.2,41.8,98.0,0.0,2.4
31,8,Khammam,Mudigonda,2020-12-25,0.0,18.8,32.1,46.6,97.7,0.0,4.6
31,8,Khammam,Mudigonda,2020-12-26,0.0,19.0,31.9,51.8,97.1,0.0,3.3
31,8,Khammam,Mudigonda,2020-12-27,0.0,19.5,32.0,48.9,97.5,0.0,1.7
31,8,Khammam,Mudigonda,2020-12-28,0.0,18.6,33.1,44.3,98.6,0.0,1.5
31,8,Khammam,Mudigonda,2020-12-29,0.0,19.4,32.6,46.9,99.2,0.0,4.0
31,8,Khammam,Mudigonda,2020-12-30,0.0,18.7,32.4,49.7,98.5,0.0,4.9
31,8,Khammam,Mudigonda,2020-12-31,0.0,20.9,32.0,48.0,97.8,0.0,4.8
31,9,Khammam,Chinthakani,2020-10-01,2.6,24.2,30.9,96.3,100.0,0.0,4.9
31,9,Khammam,Chinthakani,2020-10-02,0.0,25.8,33.4,91.4,100.0,0.0,4.6
31,9,Khammam,Chinthakani,2020-10-03,0.0,26.7,33.9,88.9,99.7,0.0,3.7
31,9,Khammam,Chinthakani,2020-10-04,0.0,26.4,34.6,82.2,98.9,0.0,4.5
31,9,Khammam,Chinthakani,2020-10-05,0.0,24.9,32.2,77.8,99.8,0.0,2.3
31,9,Khammam,Chinthakani,2020-10-06,0.0,26.2,34.7,75.3,99.1,0.0,5.3
31,9,Khammam,Chinthakani,2020-10-07,71.7,24.0,33.6,87.0,100.0,0.0,6.0
31,9,Khammam,Chinthakani,2020-10-08,1.4,24.9,31.9,93.8,100.0,0.0,4.3
31,9,Khammam,Chinthakani,2020-10-09,5.0,27.2,35.3,78.4,99.9,0.0,3.5
31,9,Khammam,Chinthakani,2020-10-10,0.9,25.3,34.0,91.3,100.0,0.0,3.2
31,9,Khammam,Chinthakani,2020-10-11,1.5,24.6,31.5,93.7,100.0,0.0,9.0
31,9,Khammam,Chinthakani,2020-10-12,4.7,25.2,30.6,94.0,100.0,0.0,4.4
31,9,Khammam,Chinthakani,2020-10-13,51.2,24.6,31.4,94.9,100.0,0.0,9.6
31,9,Khammam,Chinthakani,2020-10-14,12.1,24.6,26.5,99.0,100.0,0.6,14.9
31,9,Khammam,Chinthakani,2020-10-15,21.9,24.0,30.7,92.9,100.0,0.0,7.2
31,9,Khammam,Chinthakani,2020-10-16,0.0,25.4,32.8,91.8,100.0,0.0,3.6
31,9,Khammam,Chinthakani,2020-10-17,2.0,25.5,32.2,95.2,100.0,0.0,4.3
31,9,Khammam,Chinthakani,2020-10-18,1.6,24.5,32.3,87.7,100.0,0.0,3.5
31,9,Khammam,Chinthakani,2020-10-19,0.0,24.7,34.5,72.9,100.0,0.0,4.4
31,9,Khammam,Chinthakani,2020-10-20,14.2,24.8,34.0,86.1,100.0,0.0,5.2
31,9,Khammam,Chinthakani,2020-10-21,0.0,25.1,28.6,90.8,100.0,0.0,2.1
31,9,Khammam,Chinthakani,2020-10-22,0.0,25.2,31.5,88.5,100.0,0.0,3.0
31,9,Khammam,Chinthakani,2020-10-23,0.0,23.8,34.0,83.9,100.0,0.0,3.3
31,9,Khammam,Chinthakani,2020-10-24,0.0,23.1,33.9,62.1,99.7,0.0,6.3
31,9,Khammam,Chinthakani,2020-10-25,0.0,23.7,33.6,65.1,100.0,0.0,7.8
31,9,Khammam,Chinthakani,2020-10-26,0.0,22.6,33.9,57.5,97.7,0.0,4.3
31,9,Khammam,Chinthakani,2020-10-27,0.0,22.6,34.2,56.4,94.1,0.0,9.0
31,9,Khammam,Chinthakani,2020-10-28,0.0,21.9,33.2,55.8,92.5,0.0,5.3
31,9,Khammam,Chinthakani,2020-10-29,0.0,22.9,33.7,49.0,91.1,0.0,8.3
31,9,Khammam,Chinthakani,2020-10-30,0.0,22.7,33.4,57.5,90.7,0.0,3.9
31,9,Khammam,Chinthakani,2020-10-31,0.0,21.8,32.7,47.9,89.3,0.0,8.8
31,9,Khammam,Chinthakani,2020-11-01,0.0,21.7,32.8,48.2,98.0,0.0,8.9
31,9,Khammam,Chinthakani,2020-11-02,0.0,22.1,34.5,52.9,98.1,0.0,6.5
31,9,Khammam,Chinthakani,2020-11-03,0.0,23.7,35.2,51.5,98.7,0.0,5.3
31,9,Khammam,Chinthakani,2020-11-04,0.0,25.3,35.2,59.8,98.8,0.0,5.3
31,9,Khammam,Chinthakani,2020-11-05,0.0,21.0,31.9,65.0,96.9,0.0,4.7
31,9,Khammam,Chinthakani,2020-11-06,0.0,24.3,34.1,57.0,97.8,0.0,3.9
31,9,Khammam,Chinthakani,2020-11-07,0.0,24.5,33.8,70.2,99.9,0.0,6.5
31,9,Khammam,Chinthakani,2020-11-08,0.0,23.8,34.6,65.7,99.2,0.0,4.6
31,9,Khammam,Chinthakani,2020-11-09,0.0,19.5,34.4,42.8,97.9,0.0,10.7
31,9,Khammam,Chinthakani,2020-11-10,0.0,18.5,33.1,39.6,97.8,0.0,9.4
31,9,Khammam,Chinthakani,2020-11-11,0.0,18.0,31.8,39.2,84.3,0.0,7.7
31,9,Khammam,Chinthakani,2020-11-12,0.0,22.8,31.7,43.8,90.0,0.0,8.0
31,9,Khammam,Chinthakani,2020-11-13,0.0,22.1,30.7,62.1,93.6,0.0,11.3
31,9,Khammam,Chinthakani,2020-11-14,0.0,20.2,33.6,43.7,91.2,0.0,13.8
31,9,Khammam,Chinthakani,2020-11-15,0.0,19.3,33.1,46.7,91.4,0.0,9.1
31,9,Khammam,Chinthakani,2020-11-16,0.0,24.3,32.2,47.6,85.2,0.0,9.5
31,9,Khammam,Chinthakani,2020-11-17,0.0,21.0,31.7,51.3,93.2,0.0,10.3
31,9,Khammam,Chinthakani,2020-11-18,0.0,21.0,34.0,39.5,92.7,0.0,11.2
31,9,Khammam,Chinthakani,2020-11-19,0.0,22.8,34.7,51.7,94.7,0.0,8.5
31,9,Khammam,Chinthakani,2020-11-20,0.0,21.8,33.9,50.6,94.5,0.0,8.3
31,9,Khammam,Chinthakani,2020-11-21,0.0,20.6,33.5,49.6,94.3,0.0,5.8
31,9,Khammam,Chinthakani,2020-11-22,0.0,20.5,33.6,45.5,93.5,0.0,6.8
31,9,Khammam,Chinthakani,2020-11-23,0.0,21.9,33.7,51.0,94.0,0.0,10.4
31,9,Khammam,Chinthakani,2020-11-24,0.0,21.6,31.1,59.4,94.5,0.0,4.9
31,9,Khammam,Chinthakani,2020-11-25,0.0,19.2,30.4,58.1,93.6,0.0,10.9
31,9,Khammam,Chinthakani,2020-11-26,2.1,21.7,29.5,54.8,92.3,0.0,13.4
31,9,Khammam,Chinthakani,2020-11-27,15.1,20.7,24.0,88.3,95.6,0.0,12.1
31,9,Khammam,Chinthakani,2020-11-28,2.2,20.1,23.3,93.8,96.7,0.0,11.3
31,9,Khammam,Chinthakani,2020-11-29,0.0,22.7,29.2,66.6,95.4,0.0,6.7
31,9,Khammam,Chinthakani,2020-11-30,0.0,19.4,31.8,50.2,93.4,0.0,4.3
31,9,Khammam,Chinthakani,2020-12-01,0.0,18.9,32.0,41.5,91.8,0.0,5.0
31,9,Khammam,Chinthakani,2020-12-02,0.0,17.8,31.2,47.0,93.7,0.0,4.6
31,9,Khammam,Chinthakani,2020-12-03,0.0,19.0,31.6,46.0,93.7,0.0,5.6
31,9,Khammam,Chinthakani,2020-12-04,0.0,19.0,30.5,48.6,93.5,0.0,5.9
31,9,Khammam,Chinthakani,2020-12-05,0.0,18.3,31.5,48.6,93.0,0.0,11.7
31,9,Khammam,Chinthakani,2020-12-06,0.0,17.8,31.1,43.1,90.7,0.0,10.5
31,9,Khammam,Chinthakani,2020-12-07,0.0,18.8,32.3,37.8,92.1,0.0,10.8
31,9,Khammam,Chinthakani,2020-12-08,0.0,17.0,31.9,41.3,91.9,0.0,8.7
31,9,Khammam,Chinthakani,2020-12-09,0.0,15.2,32.5,30.4,89.2,0.0,18.0
31,9,Khammam,Chinthakani,2020-12-10,0.0,16.4,32.6,36.7,92.0,0.0,7.2
31,9,Khammam,Chinthakani,2020-12-11,0.0,18.1,31.9,40.4,93.2,0.0,3.3
31,9,Khammam,Chinthakani,2020-12-12,0.0,18.2,31.5,47.2,93.6,0.0,8.7
31,9,Khammam,Chinthakani,2020-12-13,0.0,17.1,30.3,50.5,93.7,0.0,9.5
31,9,Khammam,Chinthakani,2020-12-14,0.0,17.9,30.9,43.4,93.3,0.0,4.6
31,9,Khammam,Chinthakani,2020-12-15,0.0,16.8,31.6,40.1,91.0,0.0,13.3
31,9,Khammam,Chinthakani,2020-12-16,0.0,18.4,30.4,52.3,93.8,0.0,12.4
31,9,Khammam,Chinthakani,2020-12-17,0.0,19.3,31.2,45.2,93.3,0.0,14.9
31,9,Khammam,Chinthakani,2020-12-18,0.0,20.2,32.4,45.7,93.1,0.0,9.8
31,9,Khammam,Chinthakani,2020-12-19,0.0,19.5,30.8,50.8,94.3,0.0,9.2
31,9,Khammam,Chinthakani,2020-12-20,0.0,18.0,31.3,41.9,90.9,0.0,12.1
31,9,Khammam,Chinthakani,2020-12-21,0.0,14.5,30.4,34.6,87.0,0.0,9.2
31,9,Khammam,Chinthakani,2020-12-22,0.0,14.0,30.0,29.9,86.4,0.0,5.9
31,9,Khammam,Chinthakani,2020-12-23,0.0,14.8,30.6,34.6,89.2,0.0,5.7
31,9,Khammam,Chinthakani,2020-12-24,0.0,15.9,29.9,41.4,91.1,0.0,7.1
31,9,Khammam,Chinthakani,2020-12-25,0.0,16.6,29.6,44.4,91.9,0.0,6.6
31,9,Khammam,Chinthakani,2020-12-26,0.0,16.0,28.5,48.7,92.3,0.0,5.2
31,9,Khammam,Chinthakani,2020-12-27,0.0,16.4,29.4,46.9,92.1,0.0,5.2
31,9,Khammam,Chinthakani,2020-12-28,0.0,16.9,31.0,42.5,92.0,0.0,5.3
31,9,Khammam,Chinthakani,2020-12-29,0.0,17.2,30.6,45.4,92.9,0.0,3.4
31,9,Khammam,Chinthakani,2020-12-30,0.0,17.1,30.7,44.1,91.6,0.0,5.7
31,9,Khammam,Chinthakani,2020-12-31,0.0,18.8,29.8,45.3,91.6,0.0,5.3
31,10,Khammam,Khammam_Urban,2020-10-01,3.4,24.9,32.5,81.0,99.0,0.0,0.7
31,10,Khammam,Khammam_Urban,2020-10-02,0.0,26.5,33.7,72.9,98.8,0.0,1.3
31,10,Khammam,Khammam_Urban,2020-10-03,0.0,27.4,35.2,69.5,97.8,0.0,1.3
31,10,Khammam,Khammam_Urban,2020-10-04,0.0,27.7,35.2,64.4,91.9,0.1,1.3
31,10,Khammam,Khammam_Urban,2020-10-05,0.0,26.9,34.6,63.4,94.9,0.0,1.0
31,10,Khammam,Khammam_Urban,2020-10-06,0.0,27.3,35.2,62.5,94.4,0.0,1.3
31,10,Khammam,Khammam_Urban,2020-10-07,86.4,24.3,34.3,72.2,99.9,0.0,0.7
